Year,Title,Gross
2007,Le Grand Chef,"$20,794,760 "
2007,Walk Hard: The Dewey Cox Story,"$20,577,458 "
2007,Detective Conan: Jolly Roger in the Deep Azure,"$20,440,213 "
2007,The Namesake,"$20,354,321 "
2007,Evening,"$20,016,753 "
2007,The Diving Bell and the Butterfly,"$19,780,116 "
2007,Two Days in Paris,"$19,776,159 "
2007,Bhool Bhulaiyaa,"$19,073,095 "
2007,A Mighty Heart,"$19,008,745 "
2007,The Wild Guys 4,"$18,873,863 "
2007,Kitaro,"$18,856,642 "
2007,The Counterfeiters,"$18,814,713 "
2007,Ho voglia di te,"$18,594,142 "
2007,Saawariya,"$18,513,120 "
2007,Daddy Day Camp,"$18,197,398 "
2007,Voice of a Murderer,"$18,160,598 "
2008,The Dark Knight,"$1,003,845,358 "
2008,Indiana Jones and the Kingdom of the Crystal Skull,"$786,636,033 "
2008,Kung Fu Panda,"$631,744,560 "
2008,Hancock,"$629,443,428 "
2008,Mamma Mia!,"$610,002,542 "
2008,Madagascar: Escape 2 Africa,"$603,900,354 "
2008,Quantum of Solace,"$589,580,694 "
2008,Iron Man,"$585,366,247 "
2008,WALL·E,"$521,311,860 "
2008,The Chronicles of Narnia: Prince Caspian,"$419,665,568 "
2008,Sex and the City,"$418,765,321 "
2008,Twilight,"$407,227,433 "
2008,The Mummy: Tomb of the Dragon Emperor,"$403,449,830 "
2008,Slumdog Millionaire,"$378,410,113 "
2008,Wanted,"$342,463,063 "
2008,The Curious Case of Benjamin Button,"$335,802,786 "
2008,Bolt,"$309,979,994 "
2008,Horton Hears a Who!,"$298,572,799 "
2008,Gran Torino,"$269,958,228 "
2008,"10,000 BC","$269,784,201 "
2008,The Incredible Hulk,"$264,770,996 "
2008,Marley & Me,"$255,743,093 "
2008,High School Musical 3: Senior Year,"$252,909,177 "
2008,Welcome to the Sticks,"$245,144,417 "
2008,Journey to the Center of the Earth,"$244,232,688 "
2008,The Day the Earth Stood Still,"$233,093,859 "
2008,Get Smart,"$230,685,453 "
2008,Taken,"$226,837,760 "
2008,Jumper,"$225,132,113 "
2008,Yes Man,"$223,241,637 "
2008,What Happens in Vegas,"$219,375,562 "
2008,Bedtime Stories,"$212,874,864 "
2008,Australia,"$211,788,739 "
2008,You Don't Mess with the Zohan,"$204,313,400 "
2008,Ponyo,"$204,171,845 "
2008,Valkyrie,"$201,545,517 "
2008,Tropic Thunder,"$195,703,047 "
2008,Eagle Eye,"$178,767,383 "
2008,Cloverfield,"$172,394,180 "
2008,Seven Pounds,"$169,748,929 "
2008,Hellboy II: The Golden Army,"$168,319,243 "
2008,The Spiderwick Chronicles,"$164,170,327 "
2008,Four Christmases,"$164,112,721 "
2008,Burn After Reading,"$163,728,902 "
2008,The Happening,"$163,403,799 "
2008,27 Dresses,"$162,655,351 "
2008,21,"$159,808,370 "
2008,Vantage Point,"$152,039,882 "
2008,Step Up 2: The Streets,"$150,816,700 "
2008,Beverly Hills Chihuahua,"$149,292,488 "
2008,Asterix at the Olympic Games,"$131,856,927 "
2008,Red Cliff,"$129,708,433 "
2008,The Forbidden Kingdom,"$128,779,982 "
2008,Step Brothers,"$128,107,642 "
2008,Body of Lies,"$115,900,897 "
2008,Saw V,"$113,864,059 "
2008,Changeling,"$113,398,237 "
2008,Rambo,"$113,244,290 "
2008,Fool's Gold,"$111,231,041 "
2008,Transporter 3,"$108,979,549 "
2008,The Reader,"$108,902,486 "
2008,Made of Honor,"$106,407,672 "
2008,Forgetting Sarah Marshall,"$105,833,257 "
2008,Pineapple Express,"$101,624,843 "
2008,Nim's Island,"$100,104,565 "
2008,Vicky Cristina Barcelona,"$96,409,830 "
2008,Speed Racer,"$93,945,766 "
2008,Role Models,"$92,649,419 "
2008,Max Payne,"$87,066,930 "
2008,The Tale of Despereaux,"$86,957,280 "
2008,Meet the Spartans,"$85,897,593 "
2008,Nights in Rodanthe,"$84,375,346 "
2008,The Strangers,"$82,410,456 "
2008,Righteous Kill,"$78,460,699 "
2008,The Other Boleyn Girl,"$78,199,679 "
2008,Mirrors,"$78,094,714 "
2008,Death Race,"$76,014,335 "
2008,Revolutionary Road,"$75,981,180 "
2008,Boys Over Flowers: Final,"$72,243,609 "
2008,Babylon A.D.,"$72,109,200 "
2008,Superhero Movie,"$71,538,062 "
2008,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,"$70,642,966 "
2008,Departures,"$70,442,129 "
2008,The House Bunny,"$70,439,696 "
2008,The X Files: I Want to Believe,"$69,363,381 "
2008,Star Wars: The Clone Wars,"$68,282,844 "
2008,Street Kings,"$66,476,363 "
2008,Space Chimps,"$65,097,693 "
2008,The Bank Job,"$64,822,796 "
2008,Baby Mama,"$64,444,713 "
2008,Inkheart,"$62,803,180 "
2008,The Eye,"$58,010,320 "
2008,Prom Night,"$57,197,876 "
2008,"Definitely, Maybe","$55,990,299 "
2008,Suspect X,"$54,846,110 "
2008,Milk,"$54,589,558 "
2008,Untraceable,"$52,933,513 "
2008,Doubt,"$51,699,984 "
2008,College Road Trip,"$51,549,674 "
2008,Meet Dave,"$51,339,567 "
2008,Defiance,"$51,262,751 "
2008,The Women,"$50,007,546 "
2008,Drillbit Taylor,"$49,944,325 "
2008,CJ7,"$49,529,913 "
2008,The Hurt Locker,"$49,230,772 "
2008,Shutter,"$48,555,306 "
2008,Pokémon: Giratina and the Sky Warrior,"$47,511,422 "
2008,One Missed Call,"$45,847,751 "
2008,If You Are the One,"$45,521,453 "
2008,The Wrestler,"$44,734,660 "
2008,Lakeview Terrace,"$44,655,002 "
2008,The Sisterhood of the Traveling Pants 2,"$44,352,417 "
2008,The Good the Bad the Weird,"$44,261,209 "
2008,Semi-Pro,"$44,004,502 "
2008,"Welcome Home, Roscoe Jenkins","$43,655,418 "
2008,Harold & Kumar Escape from Guantanamo Bay,"$43,495,888 "
2008,The Duchess,"$43,343,384 "
2008,Zack and Miri Make a Porno,"$42,782,463 "
2008,Bangkok Dangerous,"$42,487,390 "
2008,Meet the Browns,"$41,975,388 "
2008,Scandal Makers,"$41,745,790 "
2008,Fly Me to the Moon 3D,"$41,721,414 "
2008,Never Back Down,"$41,627,431 "
2008,My Best Friend's Girl,"$41,624,687 "
2008,Escape Captivity: The Movie,"$41,550,983 "
2008,Quarantine,"$41,319,906 "
2008,Leatherheads,"$41,319,039 "
2008,The Love Guru,"$40,877,556 "
2008,The Boy in the Striped Pajamas,"$40,416,563 "
2008,The Secret Life of Bees,"$39,952,437 "
2008,The Spirit,"$39,164,441 "
2008,Admiral,"$39,143,985 "
2008,First Sunday,"$38,810,311 "
2008,Ghajini,"$38,316,584 "
2008,20th Century Boys 1: Beginning of the End,"$38,231,562 "
2008,Painted Skin,"$37,579,689 "
2008,The Family That Preys,"$37,105,289 "
2008,Natale a Rio,"$36,702,844 "
2008,The Chaser,"$36,467,587 "
2008,The Magic Hour,"$36,023,586 "
2008,Death Note: L Change the World,"$35,319,632 "
2008,Gomorrah,"$34,861,529 "
2008,Disaster Movie,"$34,816,824 "
2008,Nick and Norah's Infinite Playlist,"$33,556,631 "
2008,Fireproof,"$33,473,297 "
2008,In Bruges,"$33,394,440 "
2008,Che: Part One,"$33,266,274 "
2008,Last Chance Harvey,"$32,566,966 "
2008,The Wave,"$32,350,637 "
2008,Doraemon the Movie: Nobita and the Green Giant Legend,"$31,684,949 "
2008,Pride and Glory,"$31,200,557 "
2008,Igor,"$30,893,885 "
2008,Be Kind Rewind,"$30,579,406 "
2008,The Best Movie,"$30,525,503 "
2008,Mesrine: Killer Instinct,"$30,503,743 "
2008,Rab Ne Bana Di Jodi,"$29,914,469 "
2008,W.,"$29,560,587 "
2008,The Class,"$29,303,505 "
2008,Singh Is King,"$29,169,677 "
2008,Recep Ivedik,"$28,548,025 "
2008,Appaloosa,"$27,712,362 "
2008,Traitor,"$27,674,464 "
2008,Frost/Nixon,"$27,426,335 "
2008,Forever the Moment,"$27,259,300 "
2008,Public Enemy 3,"$27,226,420 "
2008,Ghost Town,"$27,090,159 "
2008,The Baader Meinhof Complex,"$26,937,355 "
2008,Jodhaa Akbar,"$26,890,354 "
2008,Mad Money,"$26,412,163 "
2008,RocknRolla,"$25,742,207 "
2008,I'm a Cat Stalker,"$25,221,446 "
2008,Race,"$24,503,269 "
2008,Detroit Metal City,"$23,744,571 "
2008,Disco,"$23,524,551 "
2008,Paris,"$23,328,518 "
2008,Under the Same Moon,"$23,313,049 "
2008,"Sorry, If I Love You","$23,249,815 "
2008,Detective Conan: Full Score of Fear,"$22,996,756 "
2008,Kung Fu Dunk,"$22,945,567 "
2008,The Merry Widow,"$22,872,698 "
2008,The Ruins,"$22,818,256 "
2008,U2 3D,"$22,730,842 "
2008,The Accidental Husband,"$22,707,064 "
2008,Paco and the Magical Book,"$22,679,633 "
2008,Doomsday,"$22,472,631 "
2008,I've Loved You So Long,"$22,272,176 "
2008,A.R.O.G,"$22,212,369 "
2008,Ip Man,"$22,108,789 "
2008,Wild Child,"$21,972,336 "
2008,"Grande, grosso e... Verdone","$21,860,130 "
2008,The Flight Before Christmas,"$21,822,495 "
2008,Over Her Dead Body,"$21,458,111 "
2008,K-20: The Fiend with Twenty Faces,"$21,443,265 "
2008,Three Kingdoms,"$21,159,916 "
2008,The Divine Weapon,"$19,991,573 "
2008,Jaane Tu... Ya Jaane Na,"$19,852,786 "
2008,Blindness,"$19,844,979 "
2008,Il cosmo sul comò,"$19,494,191 "
2008,Lyubov 2 Morkov,"$19,171,562 "
2008,How to Lose Friends & Alienate People,"$19,152,009 "
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
